"cust_id","mg_acc","cust_age","cust_gender","cust_income","cust_cr_score"
4723018,431646,44,"male",48400,685
3107226,646361,37,"male",80100,732
8661658,646361,31,"female",55200,796
6418723,5731,48,"male",120500,726
4345078,484461,41,"female",76600,662
2244637,484461,39,"male",141800,857
9949826,188116,37,"female",86600,492
5270377,483654,38,"male",62600,669
2944359,21003,53,"male",91600,877
8354169,69068,49,"male",70000,655
8910853,567605,57,"male",91800,795
6875572,567605,56,"female",103000,836
9869912,208770,45,"female",41600,394
8478840,208770,38,"female",58900,751
8623828,64123,37,"male",72800,660
3107783,149026,51,"male",89800,732
7090912,531533,55,"male",137900,871
1326637,289211,55,"male",65700,744
5724185,289211,50,"female",71200,747
2345015,131978,28,"male",49800,852
9295099,131978,22,"female",47700,747
2912930,168734,38,"male",76800,722
457862,698360,33,"male",57100,540
4826394,838270,41,"male",71400,672
396622,943340,28,"male",69600,582
1556599,239055,55,"male",66800,831
1575348,239055,48,"female",68100,592
9475445,406296,41,"male",114200,636
3899035,907455,60,"male",97700,796
9000996,7211,44,"female",84100,685
5754027,946502,57,"male",78500,656
5075446,299951,64,"male",41700,788
5385525,299951,56,"female",128300,747
3411278,955604,50,"female",67200,726
3976661,955604,42,"female",45400,720
1585717,164337,45,"male",76000,699
2503475,114835,33,"female",66900,604
4676635,241940,52,"male",197000,843
8275633,394968,52,"female",147600,818
8364341,266563,44,"male",55000,824
5515308,246239,63,"male",40900,817
123046,246239,60,"female",88500,748
4569945,316206,48,"male",94500,731
6430435,325904,39,"male",67500,647
5679725,916190,52,"male",55200,838
5645744,916190,46,"female",71800,829
301184,768956,35,"male",67200,473
8406772,768956,32,"female",52700,531
2114260,296573,44,"male",64600,837
7656144,296573,40,"female",43600,663
2314531,36373,60,"female",87300,735
4570646,36373,58,"male",83500,831
8103124,323181,48,"male",41700,828
4614950,323181,44,"female",85500,782
9821686,906500,57,"female",137400,647
6186445,171357,43,"male",76700,715
1906842,847202,48,"male",63200,863
400348,847202,46,"female",99400,713
7252645,897687,48,"female",92100,567
694548,6844,36,"male",73900,604
9096997,6844,29,"female",68700,704
2655853,125569,32,"male",101400,723
3936119,669835,38,"female",74700,523
9698648,764021,34,"male",75000,715
7198448,701280,44,"male",46900,843
6220705,701280,37,"female",48700,670
5931257,701280,57,"male",43600,646
4659426,560892,48,"female",41200,641
8121136,560892,45,"female",59100,668
5168685,3405,30,"male",81800,741
8692170,900149,44,"female",58000,571
1666250,900149,34,"female",39100,653
3078267,836134,56,"female",47100,569
4096686,836134,51,"female",55000,721
2805449,820832,27,"male",71900,425
4006385,548129,35,"male",111500,780
2693735,299054,41,"female",74500,734
1296779,798725,62,"male",71100,633
3238506,798725,60,"female",52900,750
1747347,664824,42,"male",58300,751
2994266,356428,63,"male",53000,715
3337307,356428,57,"female",47500,698
5341905,424508,62,"male",86400,720
7794192,640008,59,"male",150200,599
4051334,797894,57,"female",88500,771
3645327,981431,39,"male",79000,490
7143236,387227,63,"female",88300,458
2277661,733098,58,"male",97500,900
9267897,733098,49,"female",67500,637
3697489,611212,35,"male",70200,733
6202735,969059,60,"male",89200,864
399295,969059,52,"female",98700,800
2991164,781433,42,"male",50300,638
2080734,781433,36,"female",62600,655
5463887,36353,45,"male",50800,650
8653610,284438,34,"male",79300,715
2496348,461236,53,"male",83800,764
2807951,406727,30,"male",64300,685
5745641,30293,41,"male",97700,640
1135643,136782,43,"male",55200,831
8961398,136782,40,"male",40800,791
9914104,136782,57,"male",37100,777
2452779,511651,48,"male",121900,807
5459396,489394,53,"female",62800,727
8709148,489394,52,"female",69500,619
5379745,828388,39,"female",41100,738
1749223,828388,32,"male",34700,646
2648475,828388,51,"female",38400,591
1612149,539998,53,"male",65300,661
9718226,539998,50,"female",56300,852
7965156,229606,46,"female",113500,591
7290891,847029,41,"male",76600,763
7886770,847029,34,"female",39700,637
769011,847029,55,"female",82300,670
3780574,788593,47,"male",73400,746
2066837,538989,49,"male",49800,778
2864585,538989,44,"female",166100,874
3248858,855192,43,"male",71900,657
3561744,408937,44,"female",59000,734
4510988,408937,40,"male",63700,739
7341694,343567,48,"female",59600,559
5364534,343567,43,"male",66600,676
3601105,974838,42,"female",119200,621
255417,343482,38,"male",89700,806
432963,616754,52,"male",54000,897
9537384,616754,50,"female",68100,661
920969,953886,47,"male",54700,702
1468183,953886,41,"female",95000,625
3380753,248323,32,"male",63000,739
2518221,981998,34,"male",98300,656
5845435,981998,31,"female",95000,771
7343391,539776,36,"male",63900,788
8996225,539776,32,"female",48100,717
6564704,123881,35,"female",62700,475
7089960,123881,30,"female",42900,678
2338484,739105,36,"male",52600,688
9325021,739105,28,"female",55000,732
6490951,94238,55,"male",42200,804
170541,94238,50,"female",166400,780
2539114,854190,51,"male",190100,848
4188182,726488,60,"male",63800,766
417475,635123,42,"female",73200,581
8087136,491069,50,"male",79500,628
9534129,740905,37,"female",47300,703
5396493,740905,33,"male",39100,787
6683203,153285,63,"male",42000,642
687396,153285,61,"male",143300,681
2397933,466607,55,"male",143300,770
542567,506215,48,"male",47300,730
5892855,506215,46,"female",63400,795
6253787,633468,57,"female",57500,680
844086,633468,52,"male",44600,795
500215,548105,56,"female",48700,733
2308383,548105,53,"male",120300,826
36308,343466,37,"female",41300,575
3843954,343466,27,"male",80200,645
8242827,157252,32,"female",83800,616
4568689,680020,42,"male",52000,896
7843331,680020,41,"male",46800,775
3445532,884341,36,"male",96700,714
6727161,940740,51,"male",68100,896
8033071,826756,50,"male",73500,824
2566917,826756,46,"female",86300,740
2410345,881063,55,"male",89700,745
8485553,51282,54,"male",45100,892
5331581,51282,51,"female",100600,786
670012,777359,62,"female",84100,727
7945002,112975,34,"female",46500,717
5661142,112975,33,"female",105000,661
2122784,894046,44,"male",86900,731
3500538,486548,47,"male",81000,757
6514778,556373,37,"male",66500,779
9420349,827478,54,"male",51200,841
9537677,827478,50,"female",50600,609
1360723,109900,54,"male",45800,732
5248975,109900,52,"female",52100,631
3863701,95632,27,"male",104800,894
5877609,537690,50,"male",79200,581
7782083,548579,32,"male",66100,693
6054887,384438,53,"male",78100,663
7694638,907035,48,"male",65300,621
3484642,566363,38,"male",53500,830
722219,897827,29,"male",59500,603
8610440,228580,61,"female",58900,803
464693,228580,54,"female",51800,700
3192262,195578,46,"male",122800,576
2202368,30437,59,"male",81100,830
3552227,30437,56,"female",80600,710
4226690,696260,36,"female",108400,546
2843751,613337,31,"male",82500,780
1478242,436482,48,"male",110400,735
9067398,991896,42,"male",97700,840
9068810,10192,32,"female",75200,856
7955980,270661,53,"male",70700,674
1318521,167587,47,"male",49900,731
5965614,167587,39,"female",106200,646
7825122,957524,58,"female",95200,780
9137400,962503,46,"male",68200,795
8405725,962503,45,"female",131100,659
1003208,662235,40,"male",154600,804
9038738,418379,60,"male",98000,780
4737980,738746,52,"male",60000,821
3639208,117116,36,"male",79300,621
2789020,240177,34,"male",77800,649
6941282,484328,35,"male",47700,746
2520396,484328,26,"female",152100,828
8885940,425720,41,"male",88200,725
7795235,871724,48,"female",49600,656
41492,871724,47,"female",54800,803
8709967,871724,59,"female",79700,684
1909555,195374,56,"male",98900,623
5908037,195374,55,"female",80800,839
7677887,831304,39,"female",47700,676
3120089,831304,30,"female",62500,670
45561,666742,36,"male",82600,755
2331062,27409,62,"female",51800,591
940767,27409,57,"female",55600,750
5618189,31053,62,"female",93600,568
6708387,31053,53,"female",94200,621
335521,905253,44,"female",58600,544
7523187,905253,43,"male",48500,586
9774178,446217,41,"male",63800,656
4041115,446217,35,"male",53800,555
5776788,74007,56,"female",105800,679
4471231,74007,53,"female",99200,442
594630,41634,43,"male",78100,724
1554844,295204,49,"female",95900,713
5372526,187320,55,"male",53600,641
1945933,187320,50,"female",57900,726
7834206,505074,32,"male",41400,744
1364689,505074,29,"female",89800,665
3915437,340409,31,"female",63000,575
7148273,340409,30,"female",49000,601
8777664,215230,43,"male",91100,833
4160869,732581,52,"female",102400,497
146974,261527,31,"male",111600,818
1353528,344537,35,"male",53200,755
1676347,344537,27,"female",50900,645
476911,617248,46,"male",50900,847
1524969,617248,44,"female",56600,648
4368263,970934,29,"male",79000,670
1441248,868266,44,"male",58200,768
1631731,868266,40,"female",68100,753
2210549,997718,57,"male",46500,694
8202057,997718,49,"female",75900,736
3681159,479552,62,"male",129700,684
544809,479552,56,"female",88200,716
6799420,34575,39,"male",80200,753
1538778,125091,42,"male",63900,866
8504421,125091,34,"male",50800,753
2797140,622154,28,"male",64600,481
2869885,900880,34,"male",59500,786
4461716,900880,26,"female",64700,790
699041,159195,59,"female",54400,689
6773073,159195,55,"male",80300,797
2144647,200867,53,"male",90500,704
1733437,200867,48,"female",65100,800
9959174,827712,42,"male",47700,653
4865919,827712,40,"female",63100,542
6837104,451624,52,"male",75800,744
629414,451624,51,"female",78800,680
9089281,553399,35,"male",47700,780
4640193,553399,25,"female",33700,645
9359664,56480,37,"female",70600,587
7929595,56480,28,"female",50200,556
9763405,234384,54,"male",59000,807
4849253,234384,49,"female",60300,731
1844532,510110,53,"female",48200,878
7393592,510110,45,"male",40200,842
4554273,510110,66,"male",33900,787
5577524,36823,51,"female",46800,788
1424579,36823,47,"male",91500,736
9929010,448022,48,"male",96400,764
6840501,258498,46,"male",44800,666
8002599,258498,38,"female",56900,589
4095916,129041,48,"female",47300,544
8380247,129041,42,"female",75000,680
5640844,835941,31,"male",77200,492
1800082,517562,48,"male",60500,705
2378412,517562,43,"female",49400,522
8610430,170254,53,"male",156800,732
3909937,217636,31,"male",71600,878
7067152,217636,30,"female",48400,679
966712,559037,48,"female",95100,618
6067605,567855,53,"female",131200,761
4970831,645290,59,"male",47500,887
539176,645290,51,"female",72100,697
1994304,899848,50,"male",80800,753
5280251,710487,59,"male",118600,771
4302357,843552,49,"female",44900,588
8429313,843552,40,"female",70900,602
1929960,142674,34,"male",73900,778
9908826,347815,53,"male",40900,690
6917118,347815,45,"female",20200,585
6238582,347815,64,"male",21000,806
648039,347815,66,"female",30400,565
6949210,152739,53,"male",50400,813
3929359,152739,46,"female",45200,679
4532786,754565,53,"female",46800,828
830669,754565,49,"male",67300,770
7471908,488149,40,"male",58300,732
3248039,488149,30,"female",61400,478
144785,79163,45,"male",92800,809
4032042,449080,62,"male",55300,755
282647,449080,57,"female",48600,630
708913,358536,35,"male",79600,726
2872591,148738,41,"male",82100,817
1519784,199169,47,"male",68000,555
51574,804747,39,"male",55500,881
1142993,804747,35,"female",96500,754
9147634,630069,53,"male",54800,673
3319625,630069,47,"female",41000,400
1509738,230201,44,"male",40700,539
242127,230201,35,"female",45400,577
7881744,230201,56,"male",110700,765
3984657,297916,55,"male",62100,873
5266229,297916,49,"male",54100,863
7885307,297916,68,"female",26300,605
3748300,746251,47,"male",87500,713
6666170,576902,29,"male",62400,716
2410866,576902,24,"female",54800,751
2526128,420844,45,"female",78900,685
132094,821291,44,"male",78000,601
1341886,811596,37,"male",57000,645
7777620,227944,30,"male",95000,858
7189681,661850,41,"male",61800,606
8101367,661850,34,"female",59600,745
7071514,225281,29,"male",45700,749
5479703,225281,26,"female",69900,610
8514053,458377,45,"female",44400,697
1299315,458377,36,"male",63800,676
6287265,48284,33,"male",66300,684
3922227,48284,31,"female",84100,760
2877440,165352,32,"male",77400,780
4610181,422350,40,"female",50500,591
6386083,422350,39,"female",36800,546
842930,422350,51,"male",17400,740
6311539,511487,61,"male",66200,719
3784948,511487,57,"female",62600,802
2103698,3286,33,"female",63500,677
59841,365596,41,"male",49800,683
7879446,365596,33,"female",54100,715
5810558,631730,37,"male",98000,819
9225841,272431,41,"male",70200,788
6443485,968805,47,"male",85700,782
6504165,896362,28,"male",75400,745
5141276,421040,49,"male",84200,830
8916217,421040,48,"female",74000,674
3695203,521878,38,"female",89400,688
1060574,832001,50,"female",64800,749
8527938,832001,41,"female",58500,652
7057479,826614,49,"male",85100,720
4415296,766119,43,"male",48300,763
3998116,766119,35,"female",177100,522
97048,886303,47,"male",81700,714
8313642,886303,40,"female",118200,576
4046233,852691,35,"female",105100,604
7710524,852691,31,"female",75800,894
5893656,342271,48,"female",42700,592
2906839,342271,41,"male",64500,691
7640603,21818,34,"male",46700,835
4143459,21818,25,"female",67800,662
5975365,34541,51,"male",95000,795
7639525,34541,41,"female",71100,534
8029759,54183,52,"male",167100,836
5220085,879640,47,"male",190300,640
5007937,200316,47,"male",85400,761
1764490,200316,42,"female",85400,706
7425510,356458,46,"male",59800,474
6307667,356458,45,"female",44000,728
7499513,300494,36,"male",50000,678
4413591,300494,32,"female",59300,673
9352736,431584,53,"male",80500,773
6030622,431584,49,"female",54800,602
9618369,92004,52,"male",43100,819
7462978,92004,46,"female",82200,884
6093228,179041,34,"male",63100,679
521440,179041,25,"female",67400,864
357502,179041,46,"male",57000,768
3166291,487397,50,"male",83300,797
3742429,487397,48,"female",150800,800
5017952,389758,56,"female",80100,721
7966411,389758,46,"female",84200,788
4283532,339675,54,"male",63400,890
4474021,339675,47,"male",132800,813
4673630,953241,38,"male",60800,678
7635617,953241,37,"female",57700,714
3381025,369189,40,"male",43000,700
8871209,369189,36,"female",101800,828
5106647,245534,53,"male",44600,816
4441470,245534,51,"male",224800,733
8708211,852003,26,"female",125900,699
2518375,852003,24,"female",97900,733
7586005,17741,58,"female",75400,611
2228426,17741,50,"male",66500,718
4490472,281643,64,"male",163500,721
6336340,186026,39,"male",230700,685
7573297,573393,39,"female",126300,614
3326917,573393,38,"female",108700,724
