"mg_acc","FSA","origin_date","property_type","purchase_price","amort_period","loan_size","interest_rate","TDS","default","Sample"
501124,"V4P",2018-10-27,"semi-detached/row/town-houses",748000,"30 years",598400,2.99,0.391818227962314,0,"Estimation"
818123,"V4P",2014-10-27,"semi-detached/row/town-houses",810000,"25 years",648000,1.44,0.229903345070891,0,"Validation"
141850,"V4P",2017-08-12,"semi-detached/row/town-houses",699000,"25 years",538230,1.42,0.180272777849012,NA,"Holdout"
548277,"V4R",2012-10-28,"semi-detached/row/town-houses",715000,"25 years",572000,1.87,0.378975800329572,NA,"Holdout"
613062,"V4R",2018-08-12,"semi-detached/row/town-houses",461000,"25 years",368800,1.54,0.222640116827191,0,"Estimation"
737769,"V4R",2012-03-12,"semi-detached/row/town-houses",630000,"30 years",504000,2.94,0.439037518659196,NA,"Holdout"
241633,"V4R",2012-08-23,"detached",772000,"25 years",602160,2.03,0.354930454950529,0,"Validation"
570192,"V4R",2017-04-08,"semi-detached/row/town-houses",416000,"25 years",332800,1.86,0.194101559206698,1,"Estimation"
394036,"V4R",2014-11-30,"semi-detached/row/town-houses",543000,"25 years",434400,2.58,0.342049266805276,NA,"Holdout"
779775,"V4R",2015-08-25,"detached",692000,"25 years",553600,1.5,0.226566798164739,NA,"Holdout"
174177,"V4R",2015-12-18,"semi-detached/row/town-houses",565000,"25 years",429400,3.02,0.239604508313132,0,"Validation"
725343,"V4R",2013-03-26,"detached",922000,"25 years",719160,2.92,0.215607113758649,0,"Estimation"
185922,"V4R",2017-08-09,"semi-detached/row/town-houses",568000,"25 years",454400,2.54,0.350517461739945,0,"Estimation"
798600,"V4R",2016-05-28,"detached",1012000,"25 years",809600,1.93,0.313955941018723,0,"Estimation"
45883,"V4R",2018-01-01,"detached",983000,"25 years",786400,1.72,0.316323344640075,NA,"Holdout"
535525,"V4R",2015-02-24,"semi-detached/row/town-houses",528000,"25 years",401280,1.65,0.271942917193751,0,"Estimation"
950254,"V4R",2017-03-01,"semi-detached/row/town-houses",566000,"30 years",452800,2.45,0.369400424178656,NA,"Holdout"
833814,"V4R",2015-02-01,"apartment",463000,"30 years",347250,2.29,0.36847055861885,1,"Validation"
163856,"V4R",2017-12-22,"semi-detached/row/town-houses",688000,"25 years",550400,2.19,0.366143151193315,NA,"Holdout"
826614,"V4R",2016-09-02,"detached",7e+05,"25 years",553000,2.4,0.153182755064269,NA,"Holdout"
367034,"V4R",2018-10-28,"detached",898000,"25 years",709420,1.53,0.371834755815223,0,"Estimation"
800621,"V4R",2018-02-09,"semi-detached/row/town-houses",529000,"20 years",423200,2.29,0.233682314632231,0,"Estimation"
973330,"V4R",2016-10-06,"detached",1089000,"25 years",871200,1.8,0.34677603571543,1,"Validation"
838974,"V4R",2018-11-19,"semi-detached/row/town-houses",606000,"30 years",466620,1.82,0.291454398992539,NA,"Holdout"
456417,"V4S",2014-02-23,"semi-detached/row/town-houses",425000,"25 years",340000,2.16,0.232100443830607,1,"Estimation"
189433,"V4S",2013-05-15,"detached",552000,"25 years",414000,1.43,0.173185524970897,0,"Estimation"
771896,"V4S",2016-02-05,"semi-detached/row/town-houses",462000,"25 years",364980,1.44,0.267894926543222,0,"Validation"
187515,"V4S",2014-08-05,"semi-detached/row/town-houses",441000,"25 years",352800,2.84,0.435485553627135,0,"Estimation"
819138,"V4S",2018-02-10,"semi-detached/row/town-houses",473000,"25 years",359480,2.02,0.410149842457868,1,"Estimation"
992312,"V4S",2018-04-15,"semi-detached/row/town-houses",561000,"30 years",426360,2.43,0.436860758180413,NA,"Holdout"
118033,"V4S",2017-03-25,"detached",653000,"25 years",522400,2.67,0.395331549793884,0,"Estimation"
680533,"V4S",2018-07-01,"detached",7e+05,"25 years",560000,2.45,0.444054343217907,NA,"Holdout"
829033,"V4T",2014-07-12,"semi-detached/row/town-houses",395000,"25 years",316000,1.46,0.193165421406364,0,"Validation"
629290,"V4T",2017-06-27,"apartment",515000,"25 years",412000,1.63,0.449928373485554,1,"Estimation"
413733,"V4T",2013-09-19,"semi-detached/row/town-houses",659000,"25 years",520610,2.43,0.323597341389254,NA,"Holdout"
435064,"V4T",2017-05-03,"semi-detached/row/town-houses",473000,"25 years",378400,2.75,0.288498137640276,0,"Estimation"
74053,"V4T",2017-12-06,"detached",513000,"25 years",410400,1.96,0.150349338249581,0,"Estimation"
634780,"V4T",2018-04-04,"apartment",587000,"25 years",469600,2.28,0.400363145944934,0,"Estimation"
335119,"V4T",2014-02-19,"apartment",577000,"25 years",461600,3.18,0.442171394730348,1,"Estimation"
150945,"V4T",2017-08-15,"detached",596000,"30 years",470840,2.06,0.177877278536307,0,"Estimation"
47836,"V4T",2011-03-21,"detached",669000,"25 years",535200,1.65,0.225622877836935,NA,"Holdout"
437382,"V4T",2018-02-23,"semi-detached/row/town-houses",447000,"20 years",357600,2.11,0.253764090506906,0,"Estimation"
327743,"V4T",2012-09-28,"detached",667000,"25 years",533600,2.22,0.28609538882137,NA,"Holdout"
837013,"V4T",2018-02-17,"apartment",733000,"30 years",571740,2.26,0.39303269655663,0,"Estimation"
893943,"V4T",2011-12-26,"semi-detached/row/town-houses",647000,"25 years",504660,1.38,0.283434581120643,0,"Validation"
144828,"V4T",2018-05-28,"semi-detached/row/town-houses",392000,"25 years",313600,2.05,0.178157103305542,NA,"Holdout"
37725,"V4T",2013-05-22,"detached",660000,"25 years",501600,2.31,0.234504259511163,0,"Validation"
971506,"V4T",2013-07-05,"semi-detached/row/town-houses",585000,"25 years",468000,1.24,0.231342245557832,1,"Estimation"
53959,"V4T",2016-03-18,"detached",582000,"30 years",465600,1.48,0.145962267258772,NA,"Holdout"
96829,"V4T",2018-10-18,"semi-detached/row/town-houses",406000,"25 years",324800,2.21,0.225914430677944,1,"Estimation"
87721,"V4T",2018-05-21,"apartment",633000,"25 years",506400,2.19,0.40367052014579,NA,"Holdout"
526656,"V4T",2018-02-05,"detached",826000,"25 years",644280,1.72,0.349237532113713,NA,"Holdout"
432040,"V4T",2018-05-26,"semi-detached/row/town-houses",585000,"25 years",450450,2.85,0.294125147177548,0,"Validation"
986184,"V4T",2017-05-11,"semi-detached/row/town-houses",414000,"25 years",331200,1.77,0.280637818444743,1,"Estimation"
918257,"V4T",2017-04-24,"semi-detached/row/town-houses",412000,"25 years",329600,1.81,0.200758602378005,0,"Estimation"
631730,"V4T",2012-02-21,"detached",736000,"20 years",588800,1.75,0.295585475416496,0,"Estimation"
488149,"V4T",2017-01-04,"semi-detached/row/town-houses",431000,"25 years",340490,2.08,0.167543332152143,NA,"Holdout"
436482,"V4T",2018-11-19,"detached",736000,"30 years",574080,1.72,0.131377661477719,0,"Validation"
57914,"V4T",2015-03-21,"detached",782000,"25 years",625600,1.68,0.409532093455006,0,"Estimation"
531937,"V4T",2015-05-12,"semi-detached/row/town-houses",501000,"30 years",390780,1.69,0.324829553431185,0,"Validation"
498987,"V4T",2018-11-11,"semi-detached/row/town-houses",627000,"25 years",501600,2.59,0.339852031855591,NA,"Holdout"
943899,"V4T",2018-03-28,"apartment",672000,"25 years",524160,1.67,0.430522547320307,0,"Validation"
725045,"V4T",2015-09-18,"detached",899000,"25 years",710210,2.26,0.219192419649514,NA,"Holdout"
490083,"V4T",2017-11-24,"semi-detached/row/town-houses",643000,"25 years",488680,1.67,0.275357527196151,NA,"Holdout"
683983,"V4T",2017-09-20,"apartment",563000,"25 years",450400,2.39,0.385681794337146,NA,"Holdout"
275970,"V4T",2017-08-19,"detached",504000,"25 years",403200,1.63,0.267340845388634,0,"Estimation"
672516,"V4T",2014-11-05,"detached",528000,"30 years",401280,2.15,0.15784011732967,NA,"Holdout"
284297,"V4T",2011-07-10,"detached",503000,"25 years",402400,2.38,0.179087871886729,NA,"Holdout"
199055,"V4V",2018-05-10,"semi-detached/row/town-houses",411000,"30 years",328800,2.6,0.19767141773299,0,"Estimation"
478553,"V4V",2017-05-14,"apartment",393000,"25 years",314400,1.62,0.248575129796069,NA,"Holdout"
229612,"V4V",2015-03-07,"apartment",322000,"25 years",257600,2.01,0.289155171212039,1,"Estimation"
780319,"V4V",2017-03-08,"apartment",431000,"30 years",344800,1.91,0.260268845213072,0,"Estimation"
371293,"V4V",2018-01-02,"apartment",413000,"30 years",313880,3.03,0.272678720099812,1,"Validation"
181268,"V4V",2017-10-20,"detached",738000,"25 years",575640,2.64,0.274696652066641,0,"Estimation"
943413,"V4V",2018-10-21,"semi-detached/row/town-houses",619000,"25 years",482820,1.9,0.252706584357141,NA,"Holdout"
923493,"V4V",2017-11-13,"semi-detached/row/town-houses",419000,"30 years",322630,1.9,0.172740631235817,0,"Estimation"
818688,"V4V",2018-04-24,"semi-detached/row/town-houses",709000,"25 years",567200,2.86,0.437418806876457,NA,"Holdout"
544722,"V4V",2014-03-14,"apartment",361000,"25 years",288800,1.64,0.214577062961534,0,"Estimation"
774965,"V4V",2016-05-27,"detached",637000,"25 years",509600,1.21,0.169398878247255,NA,"Holdout"
811461,"V4V",2015-07-07,"semi-detached/row/town-houses",696000,"25 years",556800,2.39,0.299367186513935,1,"Estimation"
353796,"V4V",2018-04-09,"apartment",434000,"30 years",347200,1.91,0.245806952184235,0,"Estimation"
412153,"V4V",2018-05-31,"semi-detached/row/town-houses",609000,"25 years",487200,1.5,0.408317522404277,0,"Estimation"
804956,"V4V",2015-04-07,"detached",729000,"25 years",583200,2.02,0.179738084434956,0,"Validation"
332777,"V4V",2016-05-04,"detached",711000,"25 years",561690,1.51,0.218012962669886,0,"Validation"
477986,"V4V",2011-06-09,"apartment",469000,"30 years",375200,1.79,0.343655242466113,0,"Estimation"
537485,"V4V",2011-10-04,"semi-detached/row/town-houses",695000,"25 years",556000,2.24,0.256843275711507,NA,"Holdout"
962909,"V4V",2016-04-27,"semi-detached/row/town-houses",678000,"25 years",515280,2.81,0.355091292859894,0,"Validation"
198304,"V4V",2017-03-07,"detached",692000,"30 years",553600,2.19,0.446873222531446,1,"Estimation"
190166,"V4V",2018-09-17,"detached",1039000,"25 years",831200,1.8,0.377425197758179,0,"Validation"
529156,"V4V",2018-05-18,"semi-detached/row/town-houses",465000,"30 years",372000,2.12,0.169739398245943,1,"Estimation"
305311,"V4V",2018-01-08,"semi-detached/row/town-houses",525000,"30 years",420000,1.95,0.204143829450449,NA,"Holdout"
334065,"V4W",2016-02-07,"detached",888000,"25 years",710400,2.86,0.271180857157505,NA,"Holdout"
161346,"V4W",2018-10-23,"detached",1070000,"25 years",834600,2.65,0.418283989376756,1,"Estimation"
962963,"V4W",2018-06-04,"detached",752000,"25 years",601600,1.74,0.258763722845777,NA,"Holdout"
478953,"V4W",2017-07-10,"apartment",292000,"30 years",233600,1.28,0.166579132818906,NA,"Holdout"
37598,"V4W",2018-09-18,"detached",659000,"20 years",494250,2.07,0.217247191246021,NA,"Holdout"
350104,"V4W",2011-01-26,"semi-detached/row/town-houses",593000,"25 years",444750,2.11,0.30426368058579,0,"Estimation"
560346,"V4W",2016-09-18,"detached",938000,"25 years",731640,2.55,0.325393314847838,1,"Estimation"
624116,"V4W",2017-07-14,"detached",805000,"30 years",644000,2.49,0.356595156871548,0,"Validation"
998560,"V4W",2018-05-01,"semi-detached/row/town-houses",556000,"30 years",444800,1.8,0.321113232618962,NA,"Holdout"
261626,"V4W",2015-01-15,"semi-detached/row/town-houses",601000,"25 years",480800,1.62,0.380182078935269,NA,"Holdout"
607092,"V4W",2017-06-10,"detached",871000,"25 years",688090,2.53,0.310083416257767,NA,"Holdout"
246321,"V4W",2018-11-21,"semi-detached/row/town-houses",401000,"25 years",304760,1.58,0.188549934667872,0,"Estimation"
393310,"V4W",2017-08-13,"semi-detached/row/town-houses",437000,"25 years",349600,1.84,0.25914420269225,0,"Estimation"
487996,"V4W",2013-10-02,"semi-detached/row/town-houses",464000,"25 years",371200,2.28,0.240041579220271,0,"Validation"
668149,"V4W",2018-09-15,"semi-detached/row/town-houses",644000,"25 years",515200,2.55,0.323130005557752,0,"Estimation"
770333,"V4W",2016-10-03,"apartment",347000,"25 years",274130,3.38,0.275615370763539,1,"Estimation"
315032,"V4W",2018-10-03,"semi-detached/row/town-houses",412000,"30 years",325480,2.6,0.17560744297571,NA,"Holdout"
996124,"V4W",2014-01-25,"apartment",379000,"30 years",303200,2.59,0.24732220805823,0,"Estimation"
407395,"V4W",2016-02-09,"semi-detached/row/town-houses",614000,"30 years",491200,2.05,0.216721172239284,0,"Estimation"
151687,"V4W",2015-10-22,"apartment",378000,"25 years",287280,2.41,0.327555841226522,NA,"Holdout"
35097,"V4W",2017-09-20,"detached",889000,"25 years",702310,2.07,0.418243027202381,NA,"Holdout"
106065,"V4X",2016-03-09,"detached",606000,"30 years",484800,1.84,0.302317276578305,0,"Validation"
809863,"V4X",2017-10-07,"semi-detached/row/town-houses",452000,"25 years",339000,3.11,0.157186785878286,NA,"Holdout"
905274,"V4X",2018-04-09,"detached",877000,"30 years",701600,1.8,0.417115249506387,0,"Estimation"
122549,"V4X",2011-10-16,"semi-detached/row/town-houses",6e+05,"25 years",480000,2.59,0.390481986709283,1,"Estimation"
471679,"V4X",2018-02-24,"semi-detached/row/town-houses",511000,"25 years",393470,2.57,0.288223174332089,0,"Estimation"
62384,"V4X",2016-01-07,"detached",634000,"25 years",500860,1.86,0.183037876780075,0,"Estimation"
181670,"V4X",2012-03-19,"semi-detached/row/town-houses",382000,"25 years",301780,1.82,0.26385200890438,0,"Validation"
328666,"V4X",2017-11-24,"detached",825000,"20 years",660000,1.36,0.234723969322709,0,"Estimation"
878354,"V4X",2017-08-09,"semi-detached/row/town-houses",566000,"25 years",413180,2.12,0.232032210270012,1,"Estimation"
690544,"V4X",2011-09-10,"semi-detached/row/town-houses",467000,"30 years",359590,2.46,0.420229274903929,NA,"Holdout"
987838,"V4X",2018-12-21,"semi-detached/row/town-houses",603000,"25 years",476370,1.46,0.351138787759263,0,"Estimation"
730904,"V4X",2018-01-17,"detached",701000,"25 years",539770,1.65,0.376165432371443,0,"Estimation"
474797,"V4X",2018-01-22,"semi-detached/row/town-houses",370000,"25 years",296000,2.07,0.288871445416199,1,"Estimation"
918609,"V4X",2015-06-18,"semi-detached/row/town-houses",527000,"25 years",416330,2.46,0.2722475544133,0,"Estimation"
473360,"V4X",2011-04-05,"detached",719000,"25 years",575200,2.45,0.27108297502371,0,"Validation"
742308,"V4X",2014-10-13,"detached",699000,"25 years",531240,2.25,0.272653457623506,0,"Estimation"
281641,"V4Z",2016-10-20,"detached",551000,"25 years",440800,1.72,0.192098409551558,0,"Validation"
372119,"V4Z",2017-06-06,"detached",651000,"30 years",520800,1.83,0.236066893672669,1,"Estimation"
636868,"V4Z",2013-06-29,"detached",635000,"30 years",508000,2.31,0.23393435730097,0,"Estimation"
941996,"V4Z",2012-12-27,"detached",882000,"25 years",670320,2.82,0.38812398567887,NA,"Holdout"
901930,"V4Z",2016-07-01,"detached",695000,"25 years",549050,2.36,0.167544290439537,1,"Estimation"
231688,"V5A",2015-09-22,"apartment",546000,"30 years",431340,1.87,0.314225937310972,0,"Estimation"
40271,"V5A",2015-11-02,"detached",1844000,"25 years",1419880,1.85,0.383262991923294,0,"Validation"
742346,"V5A",2016-10-27,"apartment",679000,"25 years",529620,1.95,0.448687322717637,0,"Validation"
356876,"V5A",2018-06-09,"semi-detached/row/town-houses",767000,"25 years",613600,2.12,0.305615740708107,0,"Estimation"
223814,"V5A",2016-10-26,"semi-detached/row/town-houses",784000,"25 years",603680,1.76,0.286214310232824,0,"Estimation"
436108,"V5A",2013-12-26,"semi-detached/row/town-houses",694000,"25 years",555200,1.36,0.265772243745733,0,"Estimation"
886691,"V5A",2016-05-27,"semi-detached/row/town-houses",831000,"25 years",664800,1.84,0.442245301740875,NA,"Holdout"
468671,"V5A",2018-11-16,"semi-detached/row/town-houses",776000,"25 years",582000,3.01,0.317422327709042,NA,"Holdout"
162450,"V5A",2017-12-18,"semi-detached/row/town-houses",1009000,"25 years",797110,2.07,0.319044412478259,1,"Estimation"
23203,"V5A",2014-08-18,"apartment",580000,"25 years",452400,2.12,0.447358491305328,NA,"Holdout"
632996,"V5A",2018-08-28,"apartment",670000,"25 years",529300,2.2,0.16762803661772,NA,"Holdout"
23196,"V5A",2013-09-17,"semi-detached/row/town-houses",614000,"25 years",454360,1.78,0.24326540946349,NA,"Holdout"
940840,"V5A",2014-09-10,"apartment",728000,"25 years",575120,1.95,0.325726693760454,1,"Validation"
288786,"V5A",2014-10-12,"semi-detached/row/town-houses",784000,"20 years",572320,2.25,0.382742479517049,1,"Estimation"
782453,"V5A",2012-06-15,"apartment",719000,"25 years",560820,1.55,0.156171753991738,0,"Estimation"
724399,"V5A",2018-04-10,"semi-detached/row/town-houses",1066000,"20 years",842140,1.8,0.302864353063443,0,"Validation"
565715,"V5A",2018-11-24,"apartment",540000,"25 years",426600,1.28,0.379345079311679,NA,"Holdout"
591103,"V5B",2018-04-08,"apartment",727000,"30 years",581600,2.09,0.41999722089881,0,"Estimation"
766905,"V5B",2015-01-26,"apartment",717000,"30 years",573600,2.1,0.385442853463645,0,"Estimation"
325904,"V5B",2014-01-05,"apartment",718000,"25 years",524140,1.73,0.3667289006087,NA,"Holdout"
429686,"V5B",2014-10-01,"apartment",589000,"25 years",447640,2.01,0.148490249453505,0,"Validation"
266398,"V5B",2015-04-13,"semi-detached/row/town-houses",897000,"25 years",717600,1.65,0.290605948031626,0,"Estimation"
664894,"V5B",2014-03-09,"semi-detached/row/town-houses",799000,"25 years",623220,2.33,0.33717710748696,0,"Validation"
741415,"V5B",2017-07-01,"apartment",831000,"25 years",631560,1.94,0.360206755039813,1,"Estimation"
155908,"V5B",2018-10-20,"detached",1687000,"25 years",1315860,1.82,0.445446338703984,0,"Estimation"
515861,"V5B",2017-08-23,"semi-detached/row/town-houses",622000,"30 years",491380,1.82,0.205687543280291,NA,"Holdout"
134364,"V5B",2018-05-03,"apartment",663000,"25 years",517140,1.28,0.334868948430871,NA,"Holdout"
419956,"V5B",2015-10-15,"apartment",717000,"25 years",573600,2.27,0.346877310541691,0,"Estimation"
526990,"V5B",2013-03-29,"apartment",864000,"25 years",682560,2.69,0.439814917373138,0,"Estimation"
918461,"V5B",2012-06-23,"apartment",623000,"25 years",479710,1.72,0.401868224692723,NA,"Holdout"
214380,"V5B",2012-11-30,"semi-detached/row/town-houses",953000,"25 years",762400,1.78,0.271459902001886,0,"Estimation"
433484,"V5B",2014-12-28,"apartment",734000,"25 years",579860,2.3,0.399036491635006,NA,"Holdout"
461441,"V5C",2018-07-10,"apartment",654000,"25 years",523200,2.45,0.218721988860541,NA,"Holdout"
698553,"V5C",2014-03-15,"apartment",603000,"25 years",482400,1.95,0.345233075225309,0,"Estimation"
114500,"V5C",2011-12-18,"semi-detached/row/town-houses",968000,"25 years",755040,1.85,0.290092676549241,NA,"Holdout"
383059,"V5C",2018-06-06,"apartment",541000,"25 years",405750,1.36,0.265733867539605,0,"Estimation"
215173,"V5C",2017-10-17,"apartment",677000,"25 years",541600,1.78,0.379389578877171,0,"Estimation"
